Column1,user_id,task_id,created_at,updated_at,Разница,attempts,solved,points,max_attempts,results,answers,skipped,resource_type,type,submitted_at,wk_partial_answer,performance
346,674171,1196580,1/16/2026 2:48,1/16/2026 2:49,00.00.0000 00:01,1,FALSE,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
347,674171,1196582,1/16/2026 2:49,1/16/2026 2:53,00.00.0000 00:04,1,TRUE,1.0,1,"[{""1247129"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1247129"": [""10325013"", ""10325015""]}]",,Lesson,UserAnswers::LessonAnswer,1/16/2026 2:53,,1.0
348,674171,1196583,1/16/2026 2:53,1/16/2026 2:57,00.00.0000 00:03,1,FALSE,0.0,1,"[{""1247130"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1247130"": [""3158""]}]",,Lesson,UserAnswers::LessonAnswer,1/16/2026 2:57,,0.0
349,674171,1195662,1/16/2026 2:43,1/16/2026 2:45,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1245503"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245503"": [""10317539"", ""10317541""]}]",,Lesson,UserAnswers::LessonAnswer,1/16/2026 2:45,,1.0
350,671753,1203183,12/20/2025 15:37,1/29/2026 5:23,39.00.0000 13:45,1,TRUE,1.0,1,"[{""1255967"": {""points"": 0.0, ""coefficient"": 0}}, {""1255967"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1255967"": ""10361340""}]",,Lesson,UserAnswers::LessonAnswer,12/20/2025 15:38,,0.0
351,674171,1195663,1/16/2026 2:45,1/16/2026 2:46,00.00.0000 00:01,1,FALSE,1.0,1,"[{""1245504"": {""points"": 1.0, ""coefficient"": 1}, ""1245505"": {""points"": 0.0, ""coefficient"": 0}, ""1245506"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1245504"": {""10317543"": ""драйверов""}, ""1245505"": {""10317544"": ""кэш-память""}, ""1245506"": {""10317545"": ""устройства ввода и вывода""}}]",,Lesson,UserAnswers::LessonAnswer,1/16/2026 2:46,,0.3333333333333333
352,674171,1197146,1/16/2026 2:59,1/16/2026 3:16,00.00.0000 00:16,1,FALSE,0.0,1,"[{""1248055"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248055"": [""50""]}]",,Lesson,UserAnswers::LessonAnswer,1/16/2026 3:16,,0.0
353,674171,1197147,1/16/2026 3:16,1/28/2026 7:18,12.00.0000 04:02,1,FALSE,0.0,1,"[{""1248056"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248056"": [""15""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 7:18,,0.0
354,674171,1197150,1/16/2026 3:16,1/28/2026 7:20,12.00.0000 04:04,1,FALSE,0.0,1,"[{""1248059"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248059"": [""5""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 7:20,,0.0
355,672661,1203736,1/31/2026 9:36,1/31/2026 9:41,00.00.0000 00:04,1,FALSE,0.0,1,"[{""1256983"": {""points"": 0, ""coefficient"": 0}}]","[{""1256983"": ""10365899""}]",False,Training,UserAnswers::TrainingAnswer,1/31/2026 9:41,False,0.0
356,672661,1203745,1/31/2026 9:36,1/31/2026 9:41,00.00.0000 00:04,1,TRUE,1.0,1,"[{""1256997"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256997"": [""0""]}]",False,Training,UserAnswers::TrainingAnswer,1/31/2026 9:39,False,0.0
357,672661,1203737,1/31/2026 9:36,1/31/2026 9:41,00.00.0000 00:04,1,TRUE,1.0,1,"[{""1256985"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256985"": [""5.3""]}]",False,Training,UserAnswers::TrainingAnswer,1/31/2026 9:40,False,0.0
358,672661,1203739,1/31/2026 9:36,1/31/2026 9:41,00.00.0000 00:04,1,TRUE,1.0,1,"[{""1256991"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256991"": ""10365919""}]",False,Training,UserAnswers::TrainingAnswer,1/31/2026 9:39,False,0.0
359,672661,1203741,1/31/2026 9:36,1/31/2026 9:41,00.00.0000 00:04,1,TRUE,1.0,1,"[{""1256992"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256992"": ""10365937""}]",False,Training,UserAnswers::TrainingAnswer,1/31/2026 9:38,False,0.0
360,672661,1204764,1/30/2026 12:22,1/30/2026 12:22,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1258231"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1258231"": ""10370370""}]",,Lesson,UserAnswers::LessonAnswer,1/30/2026 12:22,,0.0
361,672661,1210543,1/30/2026 13:02,1/30/2026 13:04,00.00.0000 00:01,1,FALSE,0.0,1,"[{""1265604"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1265604"": ""10398275""}]",,Lesson,UserAnswers::LessonAnswer,1/30/2026 13:04,,0.0
362,665767,1195455,10/27/2025 8:49,10/27/2025 8:51,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1245257"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245257"": [""4100""]}]",,Homework,UserAnswers::HomeworkAnswer,10/27/2025 8:51,,1.0
363,665767,1203717,2/1/2026 6:58,2/1/2026 7:06,00.00.0000 00:07,1,TRUE,1.0,1,"[{""1256937"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256937"": {""10365765"": ""10365766"", ""10365767"": ""10365768"", ""10365769"": ""10365770""}}]",False,Training,UserAnswers::TrainingAnswer,2/1/2026 7:00,False,0.0
364,665767,1203719,2/1/2026 6:58,2/1/2026 7:06,00.00.0000 00:07,1,TRUE,1.0,1,"[{""1256945"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256945"": [""0.2""]}]",False,Training,UserAnswers::TrainingAnswer,2/1/2026 7:01,False,0.0
365,665767,1203722,2/1/2026 6:58,2/1/2026 7:06,00.00.0000 00:07,1,FALSE,0.8,1,"[{""1256953"": {""points"": 0.8, ""coefficient"": 0}}]","[{""1256953"": [""10365807"", ""10365806""]}]",False,Training,UserAnswers::TrainingAnswer,2/1/2026 7:03,False,0.0
366,665767,1203725,2/1/2026 6:58,2/1/2026 7:06,00.00.0000 00:07,1,TRUE,1.0,1,"[{""1256959"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256959"": {""10365820"": ""10365821"", ""10365822"": ""10365823"", ""10365824"": ""10365825""}}]",False,Training,UserAnswers::TrainingAnswer,2/1/2026 7:05,False,0.0
367,665767,1203726,2/1/2026 6:58,2/1/2026 7:06,00.00.0000 00:07,1,TRUE,1.0,1,"[{""1256961"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256961"": ""10365832""}]",False,Training,UserAnswers::TrainingAnswer,2/1/2026 7:06,False,0.0
368,665788,1194645,10/22/2025 7:04,10/22/2025 7:05,00.00.0000 00:01,1,FALSE,1.0,1,"[{""1243753"": {""points"": 1.0, ""coefficient"": 1}, ""1243756"": {""points"": 0.0, ""coefficient"": 0}, ""1243757"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1243753"": [""9""], ""1243756"": [""126""], ""1243757"": [""14""]}]",,Lesson,UserAnswers::LessonAnswer,10/22/2025 7:05,,0.3333333333333333
369,665788,1194585,10/22/2025 7:05,10/22/2025 7:06,00.00.0000 00:00,1,TRUE,2.0,1,"[{""1243552"": {""points"": 1.0, ""coefficient"": 1}, ""1243553"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243552"": [""20""], ""1243553"": [""210""]}]",,Lesson,UserAnswers::LessonAnswer,10/22/2025 7:06,,1.0
370,667623,1193893,10/21/2025 18:46,10/21/2025 18:55,00.00.0000 00:08,1,TRUE,0.0,1,"[{""1242220"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242220"": [""10302488"", ""10302489"", ""10302491""]}]",False,Training,UserAnswers::TrainingAnswer,10/21/2025 18:48,False,0.0
371,667623,1193895,10/21/2025 18:46,10/21/2025 18:55,00.00.0000 00:08,1,TRUE,0.0,1,"[{""1242222"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242222"": [""10302502"", ""10302503""]}]",False,Training,UserAnswers::TrainingAnswer,10/21/2025 18:49,False,0.0
372,667623,1193901,10/21/2025 18:46,10/21/2025 18:55,00.00.0000 00:08,1,TRUE,0.0,1,"[{""1242228"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242228"": {""10302536"": ""10302539"", ""10302538"": ""10302537"", ""10302540"": ""10302541""}}]",False,Training,UserAnswers::TrainingAnswer,10/21/2025 18:51,False,0.0
373,667623,1193954,10/21/2025 18:46,10/21/2025 18:55,00.00.0000 00:08,1,TRUE,0.0,1,"[{""1242595"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242595"": ""10303275""}]",False,Training,UserAnswers::TrainingAnswer,10/21/2025 18:51,False,0.0
374,667623,1193899,10/21/2025 18:46,10/21/2025 18:55,00.00.0000 00:08,1,TRUE,0.0,1,"[{""1242226"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242226"": [""10302524"", ""10302525"", ""10303279"", ""10303280""]}]",False,Training,UserAnswers::TrainingAnswer,10/21/2025 18:52,False,0.0
375,667623,1193960,10/21/2025 18:46,10/21/2025 18:55,00.00.0000 00:08,1,TRUE,0.0,1,"[{""1242601"": {""points"": 0, ""coefficient"": 1}}]","[{""1242601"": [""пригодится в жизни""]}]",False,Training,UserAnswers::TrainingAnswer,10/21/2025 18:54,False,0.0
376,667623,1193956,10/21/2025 18:46,10/21/2025 18:55,00.00.0000 00:08,1,TRUE,0.0,1,"[{""1242597"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242597"": [""10303281""]}]",False,Training,UserAnswers::TrainingAnswer,10/21/2025 18:55,False,0.0
377,665788,1194541,10/21/2025 22:23,10/21/2025 22:24,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1243460"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243460"": [""10306900"", ""10306903"", ""10306904"", ""10306901""]}]",,Lesson,UserAnswers::LessonAnswer,10/21/2025 22:24,,1.0
378,665788,1194537,10/21/2025 22:24,10/21/2025 22:24,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243453"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243453"": ""10306862""}]",,Lesson,UserAnswers::LessonAnswer,10/21/2025 22:24,,1.0
379,665788,1194536,10/21/2025 22:24,10/21/2025 22:25,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243452"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243452"": ""10306858""}]",,Lesson,UserAnswers::LessonAnswer,10/21/2025 22:25,,1.0
380,665788,1194539,10/21/2025 22:25,10/21/2025 22:25,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243455"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243455"": {""10306867"": ""10306868"", ""10306869"": ""10306870"", ""10306871"": ""10306872""}}]",,Lesson,UserAnswers::LessonAnswer,10/21/2025 22:25,,1.0
381,665788,1194540,10/21/2025 22:25,10/21/2025 22:26,00.00.0000 00:00,1,FALSE,0.67,1,"[{""1243458"": {""points"": 0.67, ""coefficient"": 0}}]","[{""1243458"": {""10306880"": ""10306881"", ""10306882"": ""10306881"", ""10306884"": ""10306881"", ""10306886"": ""10306887"", ""10306888"": ""10306881"", ""10306890"": ""10306881""}}]",,Lesson,UserAnswers::LessonAnswer,10/21/2025 22:26,,0.0
382,665788,1194581,10/21/2025 22:27,10/22/2025 7:04,00.00.0000 08:36,1,TRUE,1.0,1,"[{""1243545"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243545"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,10/22/2025 7:04,,1.0
383,665788,1193893,10/27/2025 9:16,10/27/2025 9:20,00.00.0000 00:04,1,TRUE,0.0,1,"[{""1242220"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242220"": [""10302488"", ""10302489"", ""10302491""]}]",False,Training,UserAnswers::TrainingAnswer,10/27/2025 9:17,False,0.0
384,665767,1194541,10/17/2025 16:25,10/23/2025 12:55,05.00.0000 20:30,1,TRUE,1.0,1,"[{""1243460"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243460"": [""10306900"", ""10306903"", ""10306904"", ""10306901""]}]",,Lesson,UserAnswers::LessonAnswer,10/23/2025 12:55,,1.0
385,665767,1194537,10/23/2025 12:56,10/23/2025 12:56,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243453"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243453"": ""10306862""}]",,Lesson,UserAnswers::LessonAnswer,10/23/2025 12:56,,1.0
386,665767,1194536,10/23/2025 12:56,10/23/2025 12:56,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1243452"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1243452"": ""10306857""}]",,Lesson,UserAnswers::LessonAnswer,10/23/2025 12:56,,0.0
387,665767,1194539,10/23/2025 12:56,10/23/2025 12:56,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243455"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243455"": {""10306867"": ""10306868"", ""10306869"": ""10306870"", ""10306871"": ""10306872""}}]",,Lesson,UserAnswers::LessonAnswer,10/23/2025 12:56,,1.0
388,665767,1194540,10/23/2025 12:56,10/23/2025 12:58,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1243458"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243458"": {""10306880"": ""10306881"", ""10306882"": ""10306881"", ""10306884"": ""10306881"", ""10306886"": ""10306887"", ""10306888"": ""10306887"", ""10306890"": ""10306887""}}]",,Lesson,UserAnswers::LessonAnswer,10/23/2025 12:58,,1.0
389,665788,1193901,10/27/2025 9:16,10/27/2025 9:20,00.00.0000 00:04,1,TRUE,0.0,1,"[{""1242228"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242228"": {""10302536"": ""10302537"", ""10302538"": ""10302539"", ""10302540"": ""10302541""}}]",False,Training,UserAnswers::TrainingAnswer,10/27/2025 9:18,False,0.0
390,665788,1193960,10/27/2025 9:16,10/27/2025 9:20,00.00.0000 00:04,1,TRUE,0.0,1,"[{""1242601"": {""points"": 0, ""coefficient"": 1}}]","[{""1242601"": [""понимание сложной темы,интересные встречи с преподавателями""]}]",False,Training,UserAnswers::TrainingAnswer,10/27/2025 9:20,False,0.0
391,665788,1193956,10/27/2025 9:16,10/27/2025 9:20,00.00.0000 00:04,1,TRUE,0.0,1,"[{""1242597"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242597"": [""10303282""]}]",False,Training,UserAnswers::TrainingAnswer,10/27/2025 9:20,False,0.0
392,665788,1193895,10/27/2025 9:16,10/27/2025 9:20,00.00.0000 00:04,1,TRUE,0.0,1,"[{""1242222"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242222"": [""10302503""]}]",False,Training,UserAnswers::TrainingAnswer,10/27/2025 9:17,False,0.0
393,665788,1193954,10/27/2025 9:16,10/27/2025 9:20,00.00.0000 00:04,1,TRUE,0.0,1,"[{""1242595"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242595"": ""10303275""}]",False,Training,UserAnswers::TrainingAnswer,10/27/2025 9:19,False,0.0
394,665788,1193899,10/27/2025 9:16,10/27/2025 9:20,00.00.0000 00:04,1,TRUE,0.0,1,"[{""1242226"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242226"": [""10302524"", ""10303279"", ""10303280""]}]",False,Training,UserAnswers::TrainingAnswer,10/27/2025 9:19,False,0.0
395,665767,220000000,10/31/2025 12:48,10/31/2025 12:55,00.00.0000 00:07,1,TRUE,1.0,1,"[{""220000000"": {""points"": 1.0, ""coefficient"": 1}}]","[{""220000000"": [""24000""]}]",,Lesson,UserAnswers::LessonAnswer,10/31/2025 12:55,,1.0
396,665767,220000001,10/31/2025 12:55,10/31/2025 12:56,00.00.0000 00:00,1,TRUE,1.0,1,"[{""220000001"": {""points"": 1.0, ""coefficient"": 1}}]","[{""220000001"": [""15120""]}]",,Lesson,UserAnswers::LessonAnswer,10/31/2025 12:56,,1.0
397,665767,220000003,10/31/2025 12:56,10/31/2025 12:57,00.00.0000 00:01,1,TRUE,1.0,1,"[{""220000003"": {""points"": 1.0, ""coefficient"": 1}}]","[{""220000003"": [""25""]}]",,Lesson,UserAnswers::LessonAnswer,10/31/2025 12:57,,1.0
398,665767,220000002,10/31/2025 12:57,10/31/2025 12:57,00.00.0000 00:00,1,TRUE,1.0,1,"[{""220000002"": {""points"": 1.0, ""coefficient"": 1}}]","[{""220000002"": [""12000000""]}]",,Lesson,UserAnswers::LessonAnswer,10/31/2025 12:57,,1.0
399,665767,220000004,10/31/2025 12:57,10/31/2025 12:59,00.00.0000 00:01,1,TRUE,1.0,1,"[{""220000004"": {""points"": 1.0, ""coefficient"": 1}}]","[{""220000004"": [""7,62""]}]",,Lesson,UserAnswers::LessonAnswer,10/31/2025 12:59,,1.0
400,665767,1193893,10/31/2025 13:02,10/31/2025 13:07,00.00.0000 00:05,1,TRUE,0.0,1,"[{""1242220"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242220"": [""10302488"", ""10302489"", ""10302491""]}]",False,Training,UserAnswers::TrainingAnswer,10/31/2025 13:02,False,0.0
401,665767,1193895,10/31/2025 13:02,10/31/2025 13:07,00.00.0000 00:05,1,TRUE,0.0,1,"[{""1242222"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242222"": [""10302502"", ""10302503""]}]",False,Training,UserAnswers::TrainingAnswer,10/31/2025 13:03,False,0.0
402,665767,1193901,10/31/2025 13:02,10/31/2025 13:07,00.00.0000 00:05,1,TRUE,0.0,1,"[{""1242228"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242228"": {""10302536"": ""10302537"", ""10302538"": ""10302539"", ""10302540"": ""10302541""}}]",False,Training,UserAnswers::TrainingAnswer,10/31/2025 13:04,False,0.0
403,665767,1193954,10/31/2025 13:02,10/31/2025 13:07,00.00.0000 00:05,1,TRUE,0.0,1,"[{""1242595"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242595"": ""10303275""}]",False,Training,UserAnswers::TrainingAnswer,10/31/2025 13:04,False,0.0
404,665767,1193899,10/31/2025 13:02,10/31/2025 13:07,00.00.0000 00:05,1,TRUE,0.0,1,"[{""1242226"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242226"": [""10302524"", ""10302525"", ""10303279""]}]",False,Training,UserAnswers::TrainingAnswer,10/31/2025 13:05,False,0.0
405,665767,1193960,10/31/2025 13:02,10/31/2025 13:07,00.00.0000 00:05,1,TRUE,0.0,1,"[{""1242601"": {""points"": 0, ""coefficient"": 1}}]","[{""1242601"": [""я только начал изучать физику, меня заинтересовало и хочу знать больше, решать и в будущем выбрать профессию""]}]",False,Training,UserAnswers::TrainingAnswer,10/31/2025 13:07,False,0.0
406,665767,1193956,10/31/2025 13:02,10/31/2025 13:07,00.00.0000 00:05,1,TRUE,0.0,1,"[{""1242597"": {""points"": 0.0, ""coefficient"": 1}}]","[{""1242597"": [""10303282""]}]",False,Training,UserAnswers::TrainingAnswer,10/31/2025 13:07,False,0.0
407,668076,1194541,11/4/2025 20:59,11/4/2025 21:00,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243460"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243460"": [""10306900"", ""10306903"", ""10306904"", ""10306901""]}]",,Lesson,UserAnswers::LessonAnswer,11/4/2025 21:00,,1.0
408,668076,1194537,11/4/2025 21:00,11/4/2025 21:00,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243453"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243453"": ""10306862""}]",,Lesson,UserAnswers::LessonAnswer,11/4/2025 21:00,,1.0
409,668076,1194536,11/4/2025 21:01,11/4/2025 21:01,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243452"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243452"": ""10306858""}]",,Lesson,UserAnswers::LessonAnswer,11/4/2025 21:01,,1.0
410,668076,1195437,11/4/2025 21:04,11/4/2025 21:05,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1245238"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245238"": {""10315846"": ""10315847"", ""10315848"": ""10315849"", ""10315850"": ""10315851"", ""10315852"": ""10315853"", ""10315854"": ""10315855""}}]",,Homework,UserAnswers::HomeworkAnswer,11/4/2025 21:05,,1.0
411,668076,1195440,11/4/2025 21:06,11/4/2025 21:06,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1245241"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1245241"": [""21,7""]}]",,Homework,UserAnswers::HomeworkAnswer,11/4/2025 21:06,,0.0
412,668076,1194539,11/4/2025 21:01,11/4/2025 21:01,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243455"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243455"": {""10306867"": ""10306868"", ""10306869"": ""10306870"", ""10306871"": ""10306872""}}]",,Lesson,UserAnswers::LessonAnswer,11/4/2025 21:01,,1.0
413,668076,1194540,11/4/2025 21:01,11/4/2025 21:02,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243458"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243458"": {""10306880"": ""10306881"", ""10306882"": ""10306881"", ""10306884"": ""10306881"", ""10306886"": ""10306887"", ""10306888"": ""10306887"", ""10306890"": ""10306887""}}]",,Lesson,UserAnswers::LessonAnswer,11/4/2025 21:02,,1.0
414,668076,1195449,11/4/2025 21:07,11/4/2025 21:11,00.00.0000 00:04,1,FALSE,0.0,1,"[{""1245250"": {""points"": 0.0, ""coefficient"": 0}, ""1245251"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1245250"": [""126,79""], ""1245251"": [""120000000""]}]",,Homework,UserAnswers::HomeworkAnswer,11/4/2025 21:11,,0.0
415,668076,1195455,11/4/2025 21:12,11/4/2025 21:12,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1245257"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1245257"": [""4000""]}]",,Homework,UserAnswers::HomeworkAnswer,11/4/2025 21:12,,0.0
416,668076,1195446,11/4/2025 21:12,11/4/2025 21:12,00.00.0000 00:00,0,,0.0,1,[],[],,Homework,UserAnswers::HomeworkAnswer,,,0.0
417,665767,1196526,11/6/2025 13:16,11/6/2025 13:39,00.00.0000 00:22,1,TRUE,1.0,1,"[{""1246980"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246980"": [""0,5""]}]",,Lesson,UserAnswers::LessonAnswer,11/6/2025 13:39,,1.0
418,665767,1196527,11/6/2025 13:39,11/6/2025 13:40,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1246981"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246981"": [""50""]}]",,Lesson,UserAnswers::LessonAnswer,11/6/2025 13:40,,1.0
419,665767,1196834,11/6/2025 13:43,11/6/2025 13:44,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1247583"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1247583"": [""1 км""]}]",,Lesson,UserAnswers::LessonAnswer,11/6/2025 13:44,,0.0
420,667888,1194541,11/7/2025 4:57,11/7/2025 5:00,00.00.0000 00:02,1,FALSE,0.6,1,"[{""1243460"": {""points"": 0.6, ""coefficient"": 0}}]","[{""1243460"": [""10306900"", ""10306904"", ""10306901"", ""10306902""]}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 5:00,,0.0
421,667888,1194537,11/7/2025 5:00,11/7/2025 5:02,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1243453"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243453"": ""10306862""}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 5:02,,1.0
422,667888,1194536,11/7/2025 5:02,11/7/2025 5:02,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243452"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243452"": ""10306858""}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 5:02,,1.0
423,667888,1194539,11/7/2025 5:02,11/7/2025 5:03,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1243455"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243455"": {""10306867"": ""10306868"", ""10306869"": ""10306870"", ""10306871"": ""10306872""}}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 5:03,,1.0
424,667888,1194540,11/7/2025 5:03,11/7/2025 5:05,00.00.0000 00:01,1,FALSE,0.83,1,"[{""1243458"": {""points"": 0.83, ""coefficient"": 0}}]","[{""1243458"": {""10306880"": ""10306881"", ""10306882"": ""10306881"", ""10306884"": ""10306881"", ""10306886"": ""10306887"", ""10306888"": ""10306881"", ""10306890"": ""10306887""}}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 5:05,,0.0
425,667888,1195660,11/7/2025 6:12,11/7/2025 6:13,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1245501"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245501"": ""10317535""}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 6:13,,1.0
426,667888,1195661,11/7/2025 6:13,11/7/2025 6:15,00.00.0000 00:01,2,TRUE,0.5,2,"[null, {""1245502"": {""points"": 0.5, ""coefficient"": 1}}]","[null, {""1245502"": [""1243""]}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 6:15,,0.5
427,667888,1195662,11/7/2025 6:15,11/7/2025 6:16,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1245503"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245503"": [""10317539"", ""10317541""]}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 6:16,,1.0
428,667888,1195663,11/7/2025 6:16,11/7/2025 6:19,00.00.0000 00:02,1,TRUE,3.0,1,"[{""1245504"": {""points"": 1.0, ""coefficient"": 1}, ""1245505"": {""points"": 1.0, ""coefficient"": 1}, ""1245506"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245504"": {""10317543"": ""драйверов""}, ""1245505"": {""10317544"": ""файловую систему""}, ""1245506"": {""10317545"": ""графический интерфейс""}}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 6:19,,1.0
429,667888,1195664,11/7/2025 6:19,11/7/2025 6:22,00.00.0000 00:03,1,FALSE,0.5,1,"[{""1245507"": {""points"": 0.5, ""coefficient"": 0}}]","[{""1245507"": {""10317546"": ""10317549"", ""10317548"": ""10317547"", ""10317550"": ""10317551"", ""10317552"": ""10317553""}}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 6:22,,0.0
430,667888,1195695,11/7/2025 13:34,11/7/2025 13:42,00.00.0000 00:08,1,TRUE,1.0,1,"[{""1245587"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245587"": [""3,5""]}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 13:42,,1.0
431,667888,1196579,11/7/2025 13:34,11/7/2025 13:57,00.00.0000 00:23,1,TRUE,1.0,1,"[{""1247126"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1247126"": ""10325003""}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 13:57,,1.0
432,667888,1195700,11/7/2025 13:53,11/7/2025 13:56,00.00.0000 00:03,1,FALSE,0.0,1,"[{""1245592"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1245592"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,11/7/2025 13:56,,0.0
